fuzzer,domain-name,dns-a,dns-aaaa,dns-mx,dns-ns,geoip-country,whois-created,whois-updated,ssdeep-score
Homoglyph,xn--bnaribas-dmc452c.com,,,,,,,,
Homoglyph,xn--bnpribs-8cc1667dda.com,,,,,,,,
Homoglyph,1bnppariibas.com,,,,,,,,
Homoglyph,ibnpparlbas.com,,,,,,,,
Homoglyph,xn--npparis-e4a131aga.com,,,,,,,,
Homoglyph,xn--bnppabas-b57cy516k.com,,,,,,,,
Homoglyph,xn--bnribas-ywa917da.com,,,,,,,,
Homoglyph,xn--bnppar1as-66h.com,,,,,,,,
Homoglyph,xn--bnpparib-eqc41p.com,,,,,,,,
Homoglyph,xn--bnparibs-q6a992f.com,,,,,,,,
Homoglyph,xn--bnaribs-mwa70ra.com,,,,,,,,
Homoglyph,xn--bnpparbs-g0a253e.com,,,,,,,,
Homoglyph,xn--bnppridas-y2a.com,,,,,,,,
Homoglyph,xn--bnpprbs-sza892ada.com,,,,,,,,
Homoglyph,xn--bnparbas-g2a11s.com,,,,,,,,
Homoglyph,xn--bnppribs-uzad.com,,,,,,,,
Homoglyph,xn--bnpprbs-sza0359dda.com,,,,,,,,
Homoglyph,xn--bnppibs-cwac1943e.com,,,,,,,,
Homoglyph,xn--bnppa1bas-pge.com,,,,,,,,
Homoglyph,xn--bnpariba-keg9232b.com,,,,,,,,
Homoglyph,xn--bnpparba-ykb63b.com,,,,,,,,
Homoglyph,xn--bnppibs-obdc15b.com,,,,,,,,
Homoglyph,xn--bnpprbs-znf38hda.com,,,,,,,,
Homoglyph,xn--nppribs-7wad677a.com,,,,,,,,
Homoglyph,lbmpparibas.com,,,,,,,,
Homoglyph,xn--bnpribas-tza254e.com,,,,,,,,
Homoglyph,xn--bnppar1bs-s2a.com,,,,,,,,
Homoglyph,brrpparibas.com,,,,,,,,
Homoglyph,xn--bnparibs-dqc963d.com,,,,,,,,
Homoglyph,xn--bnribs-xtad89qa.com,,,,,,,,
Homoglyph,xn--bparibas-q6a21e.com,,,,,,,,
Homoglyph,xn--nppris-ytac824aga.com,,,,,,,,
Homoglyph,xn--bnaribs-sgc006ba.com,,,,,,,,
Homoglyph,xn--bnariba-8cca9312i.com,,,,,,,,
Homoglyph,xn--bnaribas-dmc325d.com,,,,,,,,
Homoglyph,xn--lbnpparlbas-5zb.com,,,,,,,,
Homoglyph,xn--bnppris-8wac387a.com,,,,,,,,
Homoglyph,xn--npparbas-g2a837f.com,,,,,,,,
Homoglyph,xn--bmparibas-1ih.com,,,,,,,,
Homoglyph,xn--bnppibs-20cc153c.com,,,,,,,,
Homoglyph,xn--bnpprlbas-e2a.com,,,,,,,,
Homoglyph,xn--bnppribs-03e75zda.com,,,,,,,,
Homoglyph,xn--nppribs-nbdd671c.com,,,,,,,,
Homoglyph,xn--bnpribs-gxad979e.com,,,,,,,,
Homoglyph,xn--bnppriba-lza8769b.com,,,,,,,,
Homoglyph,xn--bnppaias-b0d5z.com,,,,,,,,
